Observation Date,Country,Confirmed,Death,Recovered
05/30/2020,Japan,75,1,72
05/30/2020,Japan,65,0,46
05/30/2020,Japan,5,1,4
05/30/2020,Japan,5235,304,4508
05/30/2020,Japan,3,0,3
05/30/2020,Japan,227,22,187
05/30/2020,Japan,8,0,0
05/30/2020,Japan,63,3,57
05/30/2020,Japan,69,0,66
05/30/2020,Japan,37,0,35
05/30/2020,Japan,64,1,57
05/31/2020,Japan,507,34,456
05/31/2020,Japan,16,0,16
05/31/2020,Japan,27,1,25
05/31/2020,Japan,910,45,807
05/31/2020,Japan,82,4,54
05/31/2020,Japan,122,8,110
05/31/2020,Japan,755,27,619
05/31/2020,Japan,81,0,75
05/31/2020,Japan,150,7,141
05/31/2020,Japan,149,19,118
05/31/2020,Japan,164,3,153
05/31/2020,Japan,1082,86,799
05/31/2020,Japan,699,42,626
05/31/2020,Japan,168,10,151
05/31/2020,Japan,298,25,219
05/31/2020,Japan,28,0,28
05/31/2020,Japan,10,0,10
05/31/2020,Japan,1368,87,1080
05/31/2020,Japan,74,3,70
05/31/2020,Japan,47,3,42
05/31/2020,Japan,358,17,323
05/31/2020,Japan,45,1,44
05/31/2020,Japan,88,1,87
05/31/2020,Japan,17,0,17
05/31/2020,Japan,75,0,69
05/31/2020,Japan,17,1,16
05/31/2020,Japan,92,2,88
05/31/2020,Japan,82,0,77
05/31/2020,Japan,60,1,58
05/31/2020,Japan,25,0,25
05/31/2020,Japan,145,6,137
05/31/2020,Japan,1783,83,1565
05/31/2020,Japan,198,0,153
05/31/2020,Japan,45,0,37
05/31/2020,Japan,1004,48,890
05/31/2020,Japan,100,1,91
05/31/2020,Japan,24,0,22
05/31/2020,Japan,75,1,72
05/31/2020,Japan,65,0,49
05/31/2020,Japan,5,1,4
05/31/2020,Japan,5240,305,4510
05/31/2020,Japan,3,0,3
05/31/2020,Japan,227,22,189
05/31/2020,Japan,8,0,0
05/31/2020,Japan,63,3,57
05/31/2020,Japan,69,0,66
05/31/2020,Japan,37,0,35
05/31/2020,Japan,64,1,59
06-01-2020,Japan,507,34,457
06-01-2020,Japan,16,0,16
06-01-2020,Japan,27,1,25
06-01-2020,Japan,909,45,815
06-01-2020,Japan,82,4,56
06-01-2020,Japan,122,8,112
06-01-2020,Japan,771,28,625
06-01-2020,Japan,81,0,75
06-01-2020,Japan,151,7,141
06-01-2020,Japan,149,19,121
06-01-2020,Japan,164,3,158
06-01-2020,Japan,1087,87,810
06-01-2020,Japan,699,42,630
06-01-2020,Japan,168,10,151
06-01-2020,Japan,298,25,221
06-01-2020,Japan,28,0,28
06-01-2020,Japan,10,0,10
06-01-2020,Japan,1369,86,1080
06-01-2020,Japan,74,3,71
06-01-2020,Japan,47,3,42
06-01-2020,Japan,358,17,325
06-01-2020,Japan,45,1,44
06-01-2020,Japan,88,1,87
06-01-2020,Japan,17,0,17
06-01-2020,Japan,75,0,69
06-01-2020,Japan,17,1,16
06-01-2020,Japan,92,2,88
06-01-2020,Japan,82,0,79
06-01-2020,Japan,60,1,58
06-01-2020,Japan,25,0,25
06-01-2020,Japan,145,6,137
06-01-2020,Japan,1783,83,1594
06-01-2020,Japan,199,0,154
06-01-2020,Japan,45,0,42
06-01-2020,Japan,1004,48,896
06-01-2020,Japan,100,1,91
06-01-2020,Japan,24,0,22
06-01-2020,Japan,75,1,73
06-01-2020,Japan,65,0,49
06-01-2020,Japan,5,1,4
06-01-2020,Japan,5253,305,4539
06-01-2020,Japan,3,0,3
06-01-2020,Japan,227,22,190
06-01-2020,Japan,8,0,0
06-01-2020,Japan,63,3,57
06-01-2020,Japan,69,0,66
06-01-2020,Japan,37,0,35
06-01-2020,Japan,64,1,59
06-02-2020,Japan,508,34,457
06-02-2020,Japan,16,0,16
06-02-2020,Japan,27,1,26
06-02-2020,Japan,910,45,827
06-02-2020,Japan,82,4,56
06-02-2020,Japan,122,8,112
06-02-2020,Japan,777,28,626
06-02-2020,Japan,81,0,75
06-02-2020,Japan,151,7,141
06-02-2020,Japan,149,19,122
06-02-2020,Japan,164,3,158
06-02-2020,Japan,1090,87,812
06-02-2020,Japan,699,42,632
06-02-2020,Japan,168,10,151
06-02-2020,Japan,298,25,227
06-02-2020,Japan,28,0,28
06-02-2020,Japan,10,0,10
06-02-2020,Japan,1372,86,1104
06-02-2020,Japan,74,3,71
06-02-2020,Japan,47,3,42
06-02-2020,Japan,358,17,325
06-02-2020,Japan,45,1,44
06-02-2020,Japan,88,1,87
06-02-2020,Japan,17,0,17
06-02-2020,Japan,75,0,69
06-02-2020,Japan,17,1,16
06-02-2020,Japan,92,2,88
06-02-2020,Japan,82,0,81
06-02-2020,Japan,60,1,58
06-02-2020,Japan,25,0,25
06-02-2020,Japan,145,6,137
06-02-2020,Japan,1783,84,1602
06-02-2020,Japan,200,0,154
06-02-2020,Japan,45,0,45
06-02-2020,Japan,1003,49,905
06-02-2020,Japan,100,1,91
06-02-2020,Japan,24,0,22
06-02-2020,Japan,75,1,73
06-02-2020,Japan,66,0,49
06-02-2020,Japan,5,1,4
06-02-2020,Japan,5287,306,4586
06-02-2020,Japan,3,0,3
06-02-2020,Japan,227,22,193
06-02-2020,Japan,8,0,0
06-02-2020,Japan,63,3,57
06-02-2020,Japan,69,0,66
06-02-2020,Japan,37,0,36
06-02-2020,Japan,65,1,59
06-03-2020,Japan,508,34,458
06-03-2020,Japan,16,0,16
06-03-2020,Japan,27,1,26
06-03-2020,Japan,911,45,828
06-03-2020,Japan,82,4,59
06-03-2020,Japan,122,8,112
06-03-2020,Japan,783,29,626
06-03-2020,Japan,81,0,75
06-03-2020,Japan,151,7,141
06-03-2020,Japan,149,19,122
06-03-2020,Japan,164,3,158
06-03-2020,Japan,1093,88,821
06-03-2020,Japan,699,42,636
06-03-2020,Japan,168,10,153
06-03-2020,Japan,298,25,233
06-03-2020,Japan,28,0,28
06-03-2020,Japan,10,0,10
06-03-2020,Japan,1374,87,1124
06-03-2020,Japan,74,3,71
06-03-2020,Japan,47,3,44
06-03-2020,Japan,358,17,331
06-03-2020,Japan,45,1,44
06-03-2020,Japan,88,1,87
06-03-2020,Japan,17,0,17
06-03-2020,Japan,75,0,71
06-03-2020,Japan,17,1,16
06-03-2020,Japan,92,2,89
06-03-2020,Japan,82,0,81
06-03-2020,Japan,60,1,58
06-03-2020,Japan,25,0,25
06-03-2020,Japan,145,6,137
06-03-2020,Japan,1783,84,1610
06-03-2020,Japan,203,0,154
06-03-2020,Japan,45,0,45
06-03-2020,Japan,1005,49,909
06-03-2020,Japan,100,1,92
06-03-2020,Japan,24,0,22
06-03-2020,Japan,76,1,73
06-03-2020,Japan,66,0,53
06-03-2020,Japan,5,1,4
06-03-2020,Japan,5299,306,4623
06-03-2020,Japan,3,0,3
06-03-2020,Japan,227,22,196
06-03-2020,Japan,8,0,0
06-03-2020,Japan,63,3,60
06-03-2020,Japan,69,0,66
06-03-2020,Japan,37,0,36
06-03-2020,Japan,65,1,59
06-04-2020,Japan,508,34,460
06-04-2020,Japan,16,0,16
06-04-2020,Japan,27,1,26
06-04-2020,Japan,911,45,841
06-04-2020,Japan,82,4,59
06-04-2020,Japan,122,8,112
06-04-2020,Japan,789,29,632
06-04-2020,Japan,81,0,76
06-04-2020,Japan,151,7,141
06-04-2020,Japan,149,19,122
06-04-2020,Japan,165,3,162
06-04-2020,Japan,1096,90,831
06-04-2020,Japan,699,42,641
06-04-2020,Japan,168,10,150
06-04-2020,Japan,298,25,233
06-04-2020,Japan,28,0,28
06-04-2020,Japan,10,0,10
06-04-2020,Japan,1380,88,1131
06-04-2020,Japan,74,3,71
06-04-2020,Japan,47,3,44
06-04-2020,Japan,358,18,331
06-04-2020,Japan,45,1,44
06-04-2020,Japan,88,1,87
06-04-2020,Japan,17,0,17
06-04-2020,Japan,75,0,71
06-04-2020,Japan,17,1,16
06-04-2020,Japan,92,2,89
06-04-2020,Japan,82,0,81
06-04-2020,Japan,60,1,58
06-04-2020,Japan,25,0,25
06-04-2020,Japan,145,6,137
06-04-2020,Japan,1783,84,1617
06-04-2020,Japan,203,0,154
06-04-2020,Japan,45,0,45
06-04-2020,Japan,1005,50,912
06-04-2020,Japan,100,1,94
06-04-2020,Japan,24,0,23
06-04-2020,Japan,76,1,73
06-04-2020,Japan,66,0,53
06-04-2020,Japan,5,1,4
06-04-2020,Japan,5327,307,4648
06-04-2020,Japan,3,0,3
06-04-2020,Japan,227,22,196
06-04-2020,Japan,8,0,0
06-04-2020,Japan,63,3,60
06-04-2020,Japan,69,0,66
06-04-2020,Japan,37,0,36
06-04-2020,Japan,65,1,59
06-05-2020,Japan,509,34,462
06-05-2020,Japan,16,0,16
06-05-2020,Japan,27,1,26
06-05-2020,Japan,912,45,842
06-05-2020,Japan,82,4,64
06-05-2020,Japan,122,8,112
06-05-2020,Japan,794,29,633
06-05-2020,Japan,81,0,76
06-05-2020,Japan,151,7,141
06-05-2020,Japan,151,19,122
06-05-2020,Japan,165,3,162
06-05-2020,Japan,1100,90,849
06-05-2020,Japan,699,42,647
06-05-2020,Japan,168,10,150
06-05-2020,Japan,299,27,236
06-05-2020,Japan,28,0,28
06-05-2020,Japan,10,0,10
06-05-2020,Japan,1386,88,1157
06-05-2020,Japan,74,3,71
06-05-2020,Japan,47,3,44
06-05-2020,Japan,358,18,358
06-05-2020,Japan,45,1,44
06-05-2020,Japan,88,1,87
06-05-2020,Japan,17,0,17
06-05-2020,Japan,75,0,71
06-05-2020,Japan,17,1,16
06-05-2020,Japan,92,2,89
06-05-2020,Japan,82,0,81
06-05-2020,Japan,60,1,58
06-05-2020,Japan,25,0,25
06-05-2020,Japan,145,6,137
06-05-2020,Japan,1783,84,1622
06-05-2020,Japan,209,0,154
06-05-2020,Japan,45,0,45
06-05-2020,Japan,1006,51,918
06-05-2020,Japan,100,1,94
06-05-2020,Japan,24,0,23
06-05-2020,Japan,76,1,72
06-05-2020,Japan,66,0,53
06-05-2020,Japan,5,1,4
06-05-2020,Japan,5347,309,4687
06-05-2020,Japan,3,0,3
06-05-2020,Japan,227,22,198
06-05-2020,Japan,8,0,0
06-05-2020,Japan,63,3,60
06-05-2020,Japan,69,0,66
06-05-2020,Japan,37,0,36
06-05-2020,Japan,65,1,59
06-06-2020,Japan,509,34,462
06-06-2020,Japan,16,0,16
06-06-2020,Japan,27,1,26
06-06-2020,Japan,912,45,842
06-06-2020,Japan,82,4,64
06-06-2020,Japan,122,8,112
06-06-2020,Japan,794,28,633
06-06-2020,Japan,81,0,76
06-06-2020,Japan,151,7,142
06-06-2020,Japan,151,19,122
06-06-2020,Japan,165,3,162
06-06-2020,Japan,1108,90,849
06-06-2020,Japan,699,42,647
06-06-2020,Japan,168,10,155
06-06-2020,Japan,299,27,236
06-06-2020,Japan,28,0,28
06-06-2020,Japan,10,0,10
06-06-2020,Japan,1391,88,1163
06-06-2020,Japan,74,3,71
06-06-2020,Japan,47,3,44
06-06-2020,Japan,359,18,332
06-06-2020,Japan,45,1,44
06-06-2020,Japan,88,1,87
06-06-2020,Japan,17,0,17
06-06-2020,Japan,75,0,71
06-06-2020,Japan,17,1,16
06-06-2020,Japan,92,2,89
06-06-2020,Japan,82,0,81
06-06-2020,Japan,60,1,58
06-06-2020,Japan,25,0,25
06-06-2020,Japan,145,6,137
06-06-2020,Japan,1784,84,1622
06-06-2020,Japan,210,0,162
06-06-2020,Japan,45,0,45
06-06-2020,Japan,1006,51,918
06-06-2020,Japan,100,1,94
06-06-2020,Japan,24,0,23
06-06-2020,Japan,76,1,72
06-06-2020,Japan,66,0,58
06-06-2020,Japan,5,1,4
06-06-2020,Japan,5373,309,4687
06-06-2020,Japan,3,0,3
06-06-2020,Japan,227,22,198
06-06-2020,Japan,8,0,0
06-06-2020,Japan,63,3,60
06-06-2020,Japan,69,0,66
06-06-2020,Japan,37,0,36
06-06-2020,Japan,65,1,62
06-07-2020,Japan,510,34,463
06-07-2020,Japan,16,0,16
06-07-2020,Japan,27,1,26
06-07-2020,Japan,912,45,842
06-07-2020,Japan,82,4,64
06-07-2020,Japan,122,8,113
06-07-2020,Japan,799,28,641
06-07-2020,Japan,81,0,78
06-07-2020,Japan,151,7,142
06-07-2020,Japan,151,19,123
06-07-2020,Japan,165,3,162
06-07-2020,Japan,1112,90,869
06-07-2020,Japan,699,42,652
06-07-2020,Japan,168,10,155
06-07-2020,Japan,299,27,237
06-07-2020,Japan,28,0,28
06-07-2020,Japan,10,0,10
06-07-2020,Japan,1396,88,1163
06-07-2020,Japan,74,3,71
06-07-2020,Japan,47,3,44
06-07-2020,Japan,359,18,332
06-07-2020,Japan,45,1,44
06-07-2020,Japan,88,1,87
06-07-2020,Japan,17,0,17
06-07-2020,Japan,75,0,71
06-07-2020,Japan,17,1,16
06-07-2020,Japan,92,2,89
06-07-2020,Japan,82,0,81
06-07-2020,Japan,60,1,58
06-07-2020,Japan,25,0,25
06-07-2020,Japan,145,6,137
06-07-2020,Japan,1785,84,1628
06-07-2020,Japan,216,0,162
06-07-2020,Japan,45,0,45
06-07-2020,Japan,1007,51,920
06-07-2020,Japan,100,1,97
06-07-2020,Japan,24,0,23
06-07-2020,Japan,76,1,72
06-07-2020,Japan,66,0,60
06-07-2020,Japan,5,1,4
06-07-2020,Japan,5387,311,4696
06-07-2020,Japan,3,0,3
06-07-2020,Japan,227,22,199
06-07-2020,Japan,8,0,0
06-07-2020,Japan,63,3,60
06-07-2020,Japan,69,0,67
06-07-2020,Japan,37,0,36
06-07-2020,Japan,67,1,62
06-08-2020,Japan,510,34,463
06-08-2020,Japan,16,0,16
06-08-2020,Japan,27,1,26
06-08-2020,Japan,912,45,844
06-08-2020,Japan,82,4,70
06-08-2020,Japan,122,8,113
06-08-2020,Japan,802,28,642
06-08-2020,Japan,81,0,78
06-08-2020,Japan,152,7,142
06-08-2020,Japan,151,19,125
06-08-2020,Japan,165,3,163
06-08-2020,Japan,1116,91,881
06-08-2020,Japan,699,43,652
06-08-2020,Japan,168,10,155
06-08-2020,Japan,299,27,238
06-08-2020,Japan,28,0,28
06-08-2020,Japan,10,0,10
06-08-2020,Japan,1396,89,1163
06-08-2020,Japan,74,3,71
06-08-2020,Japan,47,3,44
06-08-2020,Japan,359,18,332
06-08-2020,Japan,45,1,44
06-08-2020,Japan,88,1,87
06-08-2020,Japan,17,0,17
06-08-2020,Japan,75,0,71
06-08-2020,Japan,17,1,16
06-08-2020,Japan,92,2,89
06-08-2020,Japan,82,0,81
06-08-2020,Japan,60,1,58
06-08-2020,Japan,25,0,25
06-08-2020,Japan,145,6,137
06-08-2020,Japan,1785,84,1635
06-08-2020,Japan,216,0,162
06-08-2020,Japan,45,0,45
06-08-2020,Japan,1007,51,920
06-08-2020,Japan,100,1,97
06-08-2020,Japan,24,0,23
06-08-2020,Japan,76,1,73
06-08-2020,Japan,66,0,60
06-08-2020,Japan,5,1,4
06-08-2020,Japan,5400,311,4716
06-08-2020,Japan,3,0,3
06-08-2020,Japan,227,22,199
06-08-2020,Japan,8,0,0
06-08-2020,Japan,63,3,60
06-08-2020,Japan,69,0,67
06-08-2020,Japan,37,0,36
06-08-2020,Japan,67,1,62
06-09-2020,Japan,510,34,465
06-09-2020,Japan,16,0,16
06-09-2020,Japan,27,1,26
06-09-2020,Japan,922,45,846
06-09-2020,Japan,82,4,66
06-09-2020,Japan,122,8,113
06-09-2020,Japan,805,27,645
06-09-2020,Japan,81,0,78
06-09-2020,Japan,152,7,142
06-09-2020,Japan,151,19,126
06-09-2020,Japan,165,3,162
06-09-2020,Japan,1123,91,888
06-09-2020,Japan,699,43,652
06-09-2020,Japan,168,10,155
06-09-2020,Japan,299,27,239
06-09-2020,Japan,28,0,28
06-09-2020,Japan,10,0,10
06-09-2020,Japan,1397,90,1182
06-09-2020,Japan,74,3,71
06-09-2020,Japan,47,3,44
06-09-2020,Japan,360,18,334
06-09-2020,Japan,45,1,44
06-09-2020,Japan,88,1,87
06-09-2020,Japan,17,0,17
06-09-2020,Japan,75,0,71
06-09-2020,Japan,17,1,16
06-09-2020,Japan,92,2,89
06-09-2020,Japan,82,0,81
06-09-2020,Japan,60,1,59
06-09-2020,Japan,25,0,25
06-09-2020,Japan,145,6,139
06-09-2020,Japan,1785,84,1646
06-09-2020,Japan,231,0,163
06-09-2020,Japan,45,0,45
06-09-2020,Japan,1008,51,928
06-09-2020,Japan,100,1,97
06-09-2020,Japan,24,0,23
06-09-2020,Japan,76,1,73
06-09-2020,Japan,66,0,60
06-09-2020,Japan,5,1,4
06-09-2020,Japan,5412,311,4758
06-09-2020,Japan,3,0,3
06-09-2020,Japan,227,22,199
06-09-2020,Japan,8,0,0
06-09-2020,Japan,63,3,60
06-09-2020,Japan,69,0,67
06-09-2020,Japan,37,0,36
06-09-2020,Japan,68,1,63
06-10-2020,Japan,512,34,465
06-10-2020,Japan,16,0,16
06-10-2020,Japan,27,1,26
06-10-2020,Japan,922,45,847
06-10-2020,Japan,82,4,68
06-10-2020,Japan,122,8,113
06-10-2020,Japan,807,28,650
06-10-2020,Japan,81,0,78
06-10-2020,Japan,153,7,142
06-10-2020,Japan,151,19,126
06-10-2020,Japan,165,3,164
06-10-2020,Japan,1128,91,906
06-10-2020,Japan,699,43,652
06-10-2020,Japan,168,10,155
06-10-2020,Japan,299,27,239
06-10-2020,Japan,28,0,28
06-10-2020,Japan,10,0,10
06-10-2020,Japan,1397,90,1186
06-10-2020,Japan,74,3,71
06-10-2020,Japan,47,3,44
06-10-2020,Japan,360,18,337
06-10-2020,Japan,45,1,44
06-10-2020,Japan,88,1,87
06-10-2020,Japan,17,0,17
06-10-2020,Japan,75,0,72
06-10-2020,Japan,17,1,16
06-10-2020,Japan,92,2,89
06-10-2020,Japan,82,0,81
06-10-2020,Japan,60,1,59
06-10-2020,Japan,25,0,25
06-10-2020,Japan,145,6,139
06-10-2020,Japan,1785,85,1655
06-10-2020,Japan,231,0,163
06-10-2020,Japan,45,0,45
06-10-2020,Japan,1014,51,929
06-10-2020,Japan,100,1,97
06-10-2020,Japan,24,0,23
06-10-2020,Japan,77,1,73
06-10-2020,Japan,66,0,60
06-10-2020,Japan,5,1,4
06-10-2020,Japan,5430,311,4785
06-10-2020,Japan,3,0,3
06-10-2020,Japan,227,22,202
06-10-2020,Japan,8,0,0
06-10-2020,Japan,63,3,60
06-10-2020,Japan,69,0,67
06-10-2020,Japan,37,0,36
06-10-2020,Japan,68,1,63
06-11-2020,Japan,512,34,465
06-11-2020,Japan,16,0,16
06-11-2020,Japan,27,1,26
06-11-2020,Japan,925,45,847
06-11-2020,Japan,82,4,68
06-11-2020,Japan,122,8,113
06-11-2020,Japan,809,28,650
06-11-2020,Japan,81,0,78
